Author,Title,Description,Genre,Banned
SocialMediaUser,UserComment,originally booked with easyjet	 manchester to moscow and they cancelled my return flight without offering re-routing. then re-booked with brussels airline and they had problems at brussels with runway repairs but to their credit rebooked me with ba. finally got my flight sorted with british airways	 comfortable	 good food	 great choice of films. they lost half a point because i went to the ba information desk at moscow airport and asked do you speak english? to a lady in ba uniform confidently expecting the answer of course. i got a shake of the head and a finger pointed towards a colleague already engaged with another customer.,Misc,
SocialMediaUser,UserComment,holy cow didnt realize how crazy tate is.  totally nuts,Misc,
SocialMediaUser,UserComment,stick to phone hacking coco lad.,Misc,
SocialMediaUser,UserComment,andrew you are super and we respect you,Misc,
SocialMediaUser,UserComment,hahaha what a fckn moran!!! lol go piers you rock!!!,Misc,
SocialMediaUser,UserComment,again...people would let their childern listen to a man dress up like a woman and dancing up and believe thats fine but being masculine is a problem...people have gone nuts,Misc,
SocialMediaUser,UserComment,we need a tv show where these two talk about the current world affairs,Misc,
SocialMediaUser,UserComment,this was very funnyy hahaha . love it !,Misc,
SocialMediaUser,UserComment,isreal clearly doesnt want to do that tell me a bigger lie,Misc,
SocialMediaUser,UserComment,tate didnt cry like a little girl. hes a man. but i can certainly imagine piers curled up into a ball and sobbing like a child.,Misc,
SocialMediaUser,UserComment,were laughing and mocking you pierce.,Misc,
SocialMediaUser,UserComment,i cant find this in tiktok,Misc,
SocialMediaUser,UserComment,why being muslim when you cant believe in islamic fundamentalism :,Misc,
SocialMediaUser,UserComment,long live palestinian resistance,Misc,
SocialMediaUser,UserComment,after watching this video and reading the comments,Misc,
SocialMediaUser,UserComment,if i have gone through so much pain	 would i then not understand the problems and pain of my fellow human and particularly innocent children,Misc,
SocialMediaUser,UserComment,piers has a habit of interrupting people mid sentence. when he tries to interrupt andrew mid sentence andrew just turns up the volume.,Misc,
SocialMediaUser,UserComment,piers convince me the pandemic was a sci op more than tate dose lol even if i dnt listen to tates facts 	the holes n squirming  of piers makes it obvious and piers prob getting points put in his ear in real time as well,Misc,
SocialMediaUser,UserComment,all this talk about piers now being straight about the truth is bull$ht.,Misc,
SocialMediaUser,UserComment,verified review | glasgow to london gatwick with british airways. absolutely ludicrous approach to carry on baggage allowance on this flight. i arrived at my seat as the plane was only approximately a third boarded and already the overhead lockers in the  or  rows either side were jammed to capacity with huge bags that could not possibly have came even close to the permitted size allowed for a cabin. i struggled to squeeze my jacket into a gap between  massive cases and had to keep my small backpack containing only my change of clothes between my feet for the flight. no idea how how such visibly oversized and overweight bags were allowed onboard but it made for a pretty uncomfortable flight. pretty disappointing from an airline whose standards seem to be sliding badly.,Misc,
SocialMediaUser,UserComment,who is host of the show?,Misc,
SocialMediaUser,UserComment,dude turned away from jesus to follow a book writen by an old guy  tht allows child marriage and oppressing women.... tht haram!,Misc,
SocialMediaUser,UserComment,trip verified | i am happy to say that this flight was quite good. except for the second rate euro business seating	 everything was very well done. a friendly	 informative cabin crew served a good hot breakfast while being very communicative to folks nervous about heathrow transit. well done. unfortunately	 a bus gate was used upon arrival.,Misc,
SocialMediaUser,UserComment,at last someone roasting piers morgan,Misc,
SocialMediaUser,UserComment,i agree with a lot of what andrew says generally. but this interview was by far worse than his earlier ones. everything he says about covid  and the vaccine is just wrong	 i have first hand experience for that.,Misc,
SocialMediaUser,UserComment,piers is deliberately gaslighting!! he is the perfect example of what it looks like to stir anger and delusion to get people to hate others. piers has no proof that the reports of how many people died is true and how was there military silence from isreal for  hours seems to be completely overlooked???,Misc,
SocialMediaUser,UserComment,dauuuu !!!!  - piers morgan  :,Misc,
SocialMediaUser,UserComment,this interview is the goat!!!!,Misc,
SocialMediaUser,UserComment,two people from completely different planets trying to have a conversation. the interviewer is completely brainwashed	 so he sees things the way he was programmed to see,Misc,
SocialMediaUser,UserComment,bla bla bla bla  go to the war zone both of you and feel the real war there...what point youre making here???,Misc,
SocialMediaUser,UserComment,ya crying is a sound you make... hes right lol,Misc,
SocialMediaUser,UserComment,the thing you will always see the lie .. say it long enough it sticks ! its isreal that use human shields!,Misc,
SocialMediaUser,UserComment,to piers... ull never on the same roof as tate	 as long u dont hv basic knowledge on submitting to god and understanding religious in the correct way. my advice	 take shahada	 then ull see the world in much different way.,Misc,
SocialMediaUser,UserComment,actually i woukd care if you were drug dealing.  i would think you were a piece of crap . could have been worse could have said you were a pedo,Misc,
SocialMediaUser,UserComment,hiding your eyes during an interview is a red flag.,Misc,
SocialMediaUser,UserComment,this guy is very dumb with his word salad; piers is so slow and he doesnt effectively explain how ridiculous buddy	 wearing the very tight sports jacket	 is while hes manically explaining his ideas that echo in his echo chamber	 repeatedly,Misc,
